time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
792.319,0.06719522,0.01227512,-0.02776118,-0.04510382,0.2342383,-0.05565796,0.06735849,0.07358128,-0.2443752,5.360277,358.4622,352.9035,-0.9955136,0.9787599,0.2688095,-0.7018598,1.049045,3.001714,-0.1392677,-0.4661104,0.1882636,5.31618,342.1092,51.23172,1.389611,0.1872849,0.2303555,-1.076522,1.328959,2.948079,0.1392456,0.1876192,0.1246168,330.3416,333.1819,88.64278,
806.309,0.07083993,0.01094121,-0.03048146,-0.05413022,0.2277338,-0.02484038,0.06838369,0.0737197,-0.2449012,5.439915,358.2977,352.8929,-0.9955658,1.079903,0.2596722,-0.7279333,1.217264,3.289163,-0.1524155,-0.4503294,0.1915777,3.219788,341.3566,48.63219,1.469659,0.1161312,0.2354154,-1.147109,1.297524,3.274632,0.1595497,0.1868581,0.1276691,329.6269,335.3909,84.78094,
819.905,0.07370213,0.01030474,-0.03206789,-0.05935916,0.2145795,0.0005262867,0.06945634,0.07389626,-0.2453542,5.507773,358.1515,352.8688,-0.9852582,1.208313,0.2415433,-0.6233567,1.489509,3.500485,-0.1654458,-0.4327444,0.1946425,0.7630286,340.752,46.1477,1.537602,0.03725059,0.2381461,-1.200497,1.287489,3.551338,0.1803499,0.1849123,0.1305889,329.0624,337.737,80.68621,
834.016,0.076162,0.01090833,-0.03311975,-0.05076766,0.1995967,0.02331578,0.07056546,0.07409051,-0.245842,5.540564,358.0124,352.8336,-0.9684945,1.30155,0.2264912,-0.5390085,1.639271,3.515749,-0.1782114,-0.414689,0.1977807,358.5256,340.274,43.87565,1.588373,-0.04704412,0.2371805,-1.246388,1.309573,3.740979,0.2013927,0.1817599,0.1333913,328.6196,340.0822,76.49154,
847.97,0.07860333,0.01205368,-0.03368317,-0.0370638,0.1852324,0.02717744,0.07173443,0.07433426,-0.246244,5.563847,357.8812,352.8305,-0.9494029,1.385357,0.2093527,-0.5523071,1.762425,3.477139,-0.1905435,-0.3954153,0.20052,356.4213,339.7379,41.5842,1.623002,-0.1335181,0.2341877,-1.281857,1.376819,3.887395,0.222534,0.1774959,0.1361218,328.2689,342.4472,72.16237,
861.624,0.08154988,0.01334393,-0.03357315,-0.01814309,0.1825136,0.003398117,0.07294035,0.07460047,-0.2466364,5.567993,357.7449,352.8956,-0.9185639,1.464625,0.189055,-0.5643646,1.867041,3.458859,-0.2020984,-0.3751788,0.2029094,354.3225,339.2763,39.22719,1.646272,-0.229201,0.2247397,-1.285885,1.570576,4.019028,0.2436874,0.1717403,0.1385951,327.8466,344.8651,67.62485,
875.78,0.08443357,0.0164067,-0.03295287,0.008652352,0.1890687,-0.03945184,0.07417417,0.07497948,-0.2470341,5.550768,357.5972,353.0139,-0.870683,1.538727,0.1655865,-0.5661437,1.927665,3.515577,-0.2128476,-0.3539951,0.2048959,352.2142,339.0191,36.67368,1.653568,-0.3134826,0.2135213,-1.21408,1.801964,4.144484,0.2643956,0.1651637,0.1409805,327.434,347.4118,62.91446,
889.721,0.08667009,0.0210281,-0.03180101,0.05485428,0.2018398,-0.08008844,0.07542992,0.07542234,-0.2474375,5.459308,357.4238,353.1658,-0.8198587,1.600788,0.1379422,-0.5435307,2.051157,3.58148,-0.2228987,-0.3323369,0.2063702,349.9902,338.8346,34.01859,1.648905,-0.401485,0.202563,-1.067135,2.016054,4.250864,0.2847417,0.1573063,0.1432911,327.0904,350.0679,58.09691,
903.545,0.08814774,0.0258071,-0.030389,0.1158077,0.2110817,-0.09996521,0.0766747,0.07584497,-0.2478175,5.300728,357.2474,353.2907,-0.7624037,1.661224,0.1028642,-0.4500882,2.245822,3.627728,-0.2320425,-0.3100553,0.2072372,347.5565,338.7108,31.34738,1.630807,-0.4962303,0.1924009,-0.8882387,2.183169,4.397687,0.3042027,0.148162,0.1454383,326.9299,352.9067,53.06883,
917.281,0.08903347,0.02956196,-0.02916042,0.1616957,0.2209689,-0.105667,0.07789993,0.07630651,-0.2481918,5.152228,357.0573,353.4057,-0.6887216,1.718033,0.06011256,-0.3047543,2.400954,3.637109,-0.2399742,-0.2871785,0.2075662,345.0605,338.7575,28.70713,1.594994,-0.5968598,0.185831,-0.8051371,2.335181,4.592201,0.3228439,0.137888,0.1476163,327.0973,355.7601,47.72252,
931.354,0.08960973,0.03180081,-0.02806756,0.1916935,0.2338283,-0.1124632,0.0791409,0.07676367,-0.2485604,5.004089,356.8552,353.5444,-0.6109757,1.755674,0.02448659,-0.1670365,2.45797,3.541104,-0.2468489,-0.2640359,0.2077201,342.7466,338.9253,26.23045,1.546873,-0.6885961,0.1822263,-0.7786984,2.452552,4.710776,0.3406175,0.1267133,0.1497126,327.5767,358.3788,42.3865,
945.413,0.08961913,0.03301419,-0.02698943,0.2159214,0.2463364,-0.116702,0.08037496,0.0772214,-0.2489133,4.83577,356.6404,353.6813,-0.529516,1.777458,-0.003379337,-0.07028431,2.413748,3.39689,-0.2526303,-0.240717,0.2075714,340.6876,339.2493,23.8435,1.469726,-0.7922219,0.175157,-0.7514483,2.581722,4.66327,0.3569312,0.113816,0.1516587,328.148,0.5596814,37.33731,
959.113,0.08944168,0.03462711,-0.02520607,0.2366005,0.2590623,-0.1180129,0.08161211,0.07779556,-0.2491894,4.655096,356.4146,353.8174,-0.4441079,1.788184,-0.02774327,0.0128954,2.343886,3.266543,-0.2572151,-0.2175478,0.2071669,338.7491,339.722,21.4756,1.379141,-0.8876269,0.16495,-0.5913652,2.665721,4.457895,0.3718122,0.09974908,0.1534459,328.5831,2.459347,32.77425,
973.192,0.08903562,0.03697341,-0.02314962,0.2744374,0.2696361,-0.1206431,0.0828588,0.07836688,-0.2494841,4.405259,356.1794,353.9704,-0.3533957,1.789374,-0.04896819,0.003412029,2.335089,3.233166,-0.2605544,-0.1944278,0.2065595,336.9047,340.3405,18.77684,1.28019,-0.9797943,0.1555105,-0.4103349,2.626891,4.194722,0.3853628,0.08438273,0.1551358,329.0537,4.155068,28.68711,
987.095,0.08709098,0.04013725,-0.02092429,0.3133723,0.2681941,-0.1182441,0.08406115,0.0790647,-0.2497263,4.146146,355.9646,354.1129,-0.2599148,1.784185,-0.0678781,-0.06254352,2.431795,3.239634,-0.2624904,-0.1713619,0.2056827,335.134,340.9897,15.74396,1.173419,-1.073075,0.1519688,-0.3978096,2.492112,3.932621,0.3976037,0.06805459,0.156846,329.8433,5.469812,25.06327,
1000.813,0.08491261,0.04289408,-0.01875339,0.3485661,0.2683285,-0.1082894,0.08522964,0.07971203,-0.249979,3.854013,355.7404,354.2327,-0.1586086,1.776487,-0.09063452,-0.07948028,2.596371,3.33763,-0.2630807,-0.1484495,0.2042151,333.276,341.8602,12.31166,1.047008,-1.172387,0.1535341,-0.5850517,2.367456,3.654757,0.4084064,0.05061692,0.1585828,330.9848,6.226117,21.86579,
1015.02,0.08189156,0.04423133,-0.01688665,0.3691054,0.2618513,-0.08159687,0.08630013,0.08031742,-0.2501764,3.576468,355.518,354.3085,-0.05232204,1.764428,-0.1231199,0.08158648,2.698137,3.458583,-0.2625201,-0.1260952,0.2021697,331.2172,343.0763,8.801576,0.9547797,-1.236571,0.154018,-0.6696544,2.292246,3.483154,0.41866,0.03325882,0.1602909,332.1611,6.945018,18.69972,
1029.053,0.07883127,0.04381993,-0.01540247,0.3682156,0.2560255,-0.05287556,0.08732104,0.08085178,-0.2503552,3.316185,355.301,354.3645,0.05201745,1.73684,-0.153254,0.2994146,2.676754,3.565418,-0.2610351,-0.1046162,0.2001902,329.1455,344.7047,5.256279,0.8559029,-1.295779,0.1535539,-0.6928742,2.16851,3.335303,0.4274156,0.01512334,0.1619956,333.3602,7.612931,15.78622,
1042.729,0.07563694,0.04143642,-0.01438615,0.347194,0.2476768,-0.03659058,0.08827257,0.08133925,-0.2505655,3.117558,355.1006,354.4363,0.1305703,1.69461,-0.162927,0.3420033,2.65149,3.565111,-0.2590548,-0.08362901,0.1985934,327.5232,346.4441,1.55766,0.7659066,-1.339392,0.1496821,-0.6181486,2.041039,3.249749,0.4350103,-0.003246075,0.1635084,334.4892,8.385175,12.9213,
1056.832,0.07281965,0.03830402,-0.01377386,0.3195543,0.2396389,-0.04910542,0.08914518,0.08176889,-0.2507391,2.926624,354.9115,354.5497,0.203917,1.634917,-0.1581978,0.2287603,2.737464,3.464795,-0.2559064,-0.06326289,0.1970418,326.4309,348.0508,357.625,0.6661841,-1.373487,0.1430514,-0.4975768,2.105345,3.239822,0.4412761,-0.0220175,0.1649955,335.5242,9.02056,9.779039,
1070.766,0.06979433,0.03482392,-0.01353152,0.2996334,0.2273313,-0.07927705,0.08997703,0.08216101,-0.2509232,2.754709,354.7529,354.7139,0.2580785,1.573378,-0.1508377,0.1480286,2.906892,3.228256,-0.252038,-0.04358423,0.1953501,325.6076,349.2386,353.7932,0.5815358,-1.396836,0.1412177,-0.3954626,2.289975,3.388365,0.4469214,-0.04075831,0.16668,336.7099,9.56823,6.201728,
1084.743,0.06636076,0.03076673,-0.01387286,0.2864021,0.2097108,-0.1066591,0.09082103,0.08247303,-0.2511282,2.576978,354.6094,354.8721,0.3141299,1.510929,-0.1415188,0.09892595,2.997469,3.035478,-0.2470787,-0.02467588,0.1936976,325.002,350.4685,349.9997,0.4989685,-1.42121,0.1442023,-0.3459862,2.489115,3.655765,0.4514258,-0.05961099,0.1683656,338.2038,10.04686,2.296361,
1098.494,0.06322752,0.02634297,-0.01446338,0.2656291,0.1871584,-0.107629,0.09165359,0.08267777,-0.2513599,2.426503,354.4876,354.9773,0.3849297,1.449906,-0.1372014,0.1154904,3.104187,3.000179,-0.2409052,-0.006421765,0.1918176,324.4472,351.996,345.8613,0.4106953,-1.439156,0.1453465,-0.2695688,2.692756,3.870455,0.4547585,-0.0785908,0.1699735,339.7536,10.28221,358.3005,
1112.568,0.06075746,0.01972946,-0.01568117,0.2276987,0.1550921,-0.09779436,0.09243488,0.08273359,-0.2515917,2.332491,354.4142,355.0587,0.4694731,1.390493,-0.1428629,0.2592987,3.254502,3.114338,-0.2334091,0.01103548,0.1895798,323.7798,353.8608,341.2372,0.3195249,-1.450377,0.1429251,-0.1546959,2.790897,3.968164,0.4568582,-0.09758089,0.1714772,341.2197,10.35692,354.4606,
1126.511,0.0589403,0.009614479,-0.01870078,0.1594322,0.1195204,-0.1066068,0.09319425,0.08247024,-0.2519264,2.347212,354.3814,355.1765,0.5654075,1.327992,-0.1550033,0.4289607,3.335351,3.341351,-0.2248083,0.02762406,0.1870167,323.1654,356.2497,336.1946,0.2284869,-1.449471,0.1349897,0.06161996,2.778818,3.999656,0.4576368,-0.116316,0.1728154,342.434,10.43436,350.7126,
1140.293,0.05722078,-0.006757599,-0.02304443,0.0427417,0.0921144,-0.1304518,0.09391379,0.08181178,-0.2523284,2.550276,354.3698,355.2923,0.653195,1.26676,-0.174224,0.6103187,3.24226,3.488605,-0.2156152,0.04380366,0.1841306,322.6447,358.8522,331.2961,0.1389591,-1.439482,0.1256994,0.3409066,2.782062,4.093453,0.4574002,-0.1348857,0.1740446,343.5057,10.46795,346.745,
1154.381,0.05582858,-0.02494301,-0.02634296,-0.1316735,0.07881911,-0.1732519,0.09467554,0.08110148,-0.2527132,2.980454,354.3674,355.4278,0.7222134,1.209962,-0.1968602,0.7381182,2.984455,3.460117,-0.2059004,0.05910845,0.1808983,322.2471,1.339792,326.9633,0.0530097,-1.432227,0.1199848,0.588637,2.895287,4.361621,0.4564149,-0.1534463,0.1753304,344.7529,10.31748,342.2956,
1168.346,0.05560819,-0.03842343,-0.02726831,-0.2989081,0.07296173,-0.2282529,0.09547353,0.08052461,-0.2530932,3.491336,354.3776,355.6007,0.7786317,1.154278,-0.2162916,0.778805,2.683594,3.337455,-0.1955535,0.07392519,0.1776058,322.0631,3.717346,323.0729,-0.03210512,-1.436572,0.1197849,0.7502468,3.093559,4.768857,0.45448,-0.1722886,0.1766894,346.3816,9.883426,337.3866,
1182.003,0.05576158,-0.04142524,-0.02690108,-0.3775325,0.04831016,-0.2442968,0.09615827,0.08019723,-0.2534032,3.835731,354.437,355.7153,0.829969,1.102848,-0.2352834,0.8849887,2.494236,3.229361,-0.1844088,0.08804645,0.1740583,321.9159,5.986579,319.1932,-0.1274375,-1.439875,0.1206872,0.8331378,3.263318,4.984981,0.451161,-0.190809,0.1780583,348.1295,8.985117,332.6881,
1196.225,0.05619093,-0.03280925,-0.02276366,-0.3091947,-0.008763159,-0.1866871,0.0968349,0.08023371,-0.2535133,3.883877,354.5452,355.7139,0.8739208,1.057664,-0.2517955,1.062555,2.395402,3.191308,-0.1728467,0.1014741,0.1703804,321.7692,8.286556,315.1077,-0.22015,-1.425049,0.1140832,0.9532958,3.148736,4.982659,0.4465249,-0.2087876,0.1791413,349.4955,8.156486,328.409,
1210.14,0.05684499,-0.01834483,-0.01769559,-0.1712659,-0.07302206,-0.0946407,0.09759784,0.08044537,-0.2536159,3.760231,354.6889,355.6552,0.9229368,0.9994434,-0.2678806,1.251511,2.329643,3.176338,-0.1604266,0.1138085,0.1664972,321.6958,10.59796,310.9135,-0.3017358,-1.39588,0.1002177,1.035517,2.742411,4.840151,0.4405297,-0.2264452,0.1798249,350.4648,7.783311,324.5543,
1224.036,0.05711235,-0.004075836,-0.01200254,-0.01852053,-0.1399804,-0.01143459,0.09835815,0.08053092,-0.2535896,3.523062,354.8692,355.5849,0.9720592,0.9323852,-0.278358,1.35071,2.261849,3.180666,-0.1473479,0.1252166,0.1625751,321.8684,13.00778,306.7325,-0.3855515,-1.36456,0.08873755,0.9995344,2.358065,4.58054,0.4332402,-0.2436521,0.1806091,351.3774,7.481861,321.1826,
1237.711,0.0556219,0.002446376,-0.006587893,0.06599491,-0.1982205,0.03907823,0.09904742,0.08038365,-0.2536087,3.369034,355.0825,355.5123,1.018744,0.8603748,-0.2856373,1.394273,2.176479,3.210538,-0.1340005,0.135843,0.1586883,322.2519,15.54957,302.5979,-0.4887858,-1.334956,0.08600719,0.9053991,2.14175,4.309228,0.4244407,-0.2606272,0.1817921,352.4146,6.977092,318.0966,
1251.692,0.05382193,0.002521834,-0.004778703,0.05109173,-0.2311578,0.06646831,0.09973598,0.08018424,-0.2537508,3.385902,355.2893,355.4167,1.053613,0.7941634,-0.292781,1.487179,2.040365,3.186115,-0.120393,0.1456557,0.1547301,322.5922,17.94472,298.6273,-0.583331,-1.31835,0.09025656,0.807937,2.078337,4.181994,0.4147433,-0.2774896,0.183062,353.6868,6.283844,314.9265,
1265.606,0.05194423,-0.001765899,-0.004089986,-0.002954329,-0.2478026,0.05238158,0.1003785,0.07994611,-0.2538834,3.474081,355.5079,355.3959,1.074359,0.7383319,-0.2958622,1.532182,1.890119,3.112103,-0.1067786,0.1548379,0.1509157,323.0208,20.18987,294.9287,-0.6804247,-1.302551,0.09435219,0.687283,2.032661,4.035534,0.4036179,-0.2939577,0.1842802,355.0603,5.531004,311.9554,
1279.39,0.04949458,-0.005852598,-0.004860142,-0.0432059,-0.2563118,0.009906191,0.1009989,0.07978066,-0.2540221,3.547115,355.7313,355.4421,1.092766,0.6766324,-0.296482,1.517429,1.706682,3.009982,-0.09288506,0.1630665,0.1472111,323.479,22.34051,291.5526,-0.7818127,-1.285822,0.096549,0.5446681,2.025655,3.837136,0.391071,-0.3099533,0.1854863,356.5653,4.690353,309.2821,
1293.497,0.0461694,-0.0081933,-0.006164653,-0.05957461,-0.2580195,-0.02033766,0.1015344,0.07966511,-0.2541304,3.589984,355.9417,355.4705,1.104419,0.6167682,-0.2934092,1.526196,1.546727,2.886836,-0.07882775,0.1705212,0.143621,323.9612,24.29686,288.3605,-0.8753761,-1.268632,0.09617917,0.43347,2.044787,3.624534,0.3773169,-0.3254861,0.1866599,358.1505,3.721193,306.8467,
1307.408,0.04187557,-0.008841519,-0.00717127,-0.06262065,-0.2572642,-0.02929447,0.1019816,0.07950604,-0.2542629,3.618496,356.1474,355.4749,1.114142,0.5556288,-0.2887806,1.589095,1.417818,2.805675,-0.06457555,0.1771415,0.1401312,324.4701,26.17792,285.1392,-0.9936768,-1.23287,0.09263216,0.4077277,2.123136,3.196006,0.3617303,-0.3399147,0.1877837,359.6838,2.375956,305.118,
1321.078,0.03774857,-0.009290214,-0.008648165,-0.06467167,-0.2511791,-0.02443841,0.1023469,0.0792916,-0.2544475,3.659568,356.3414,355.4583,1.120552,0.4942357,-0.2843607,1.729502,1.280691,2.778191,-0.05027056,0.182831,0.1367674,324.9124,28.02689,281.7535,-1.103866,-1.184199,0.08281874,0.3650366,2.164536,2.66543,0.3449353,-0.3533663,0.1886223,1.164354,1.017246,304.0066,
1335.207,0.03383964,-0.01018032,-0.01039355,-0.07100404,-0.2512312,-0.01126382,0.1026914,0.07904267,-0.2546654,3.708106,356.546,355.4251,1.127575,0.4348959,-0.2837948,1.823968,1.092651,2.785656,-0.03588684,0.1877222,0.1333628,325.2532,29.96026,278.3572,-1.202938,-1.125046,0.06552149,0.3403825,2.187621,2.086595,0.3271394,-0.3658552,0.1890466,2.564986,359.6449,303.452,
1349.247,0.03068016,-0.01147656,-0.01237202,-0.08098391,-0.2557641,-0.007919692,0.1030543,0.07886507,-0.2549057,3.773227,356.764,355.4094,1.12917,0.3760627,-0.2844568,1.7262,0.9184644,2.713236,-0.02174235,0.1918567,0.1299607,325.6428,31.84057,275.4339,-1.288872,-1.057617,0.04194583,0.3586789,2.208624,1.553223,0.3087007,-0.3771588,0.1891452,3.888864,358.2368,303.2755,
1362.925,0.02861448,-0.01185829,-0.01501683,-0.08585625,-0.2525653,-0.01680014,0.1034243,0.07874136,-0.2551866,3.832883,356.965,355.4262,1.127665,0.3238292,-0.2845091,1.517245,0.8124791,2.596542,-0.007631872,0.1954588,0.1266206,326.1663,33.6577,272.9686,-1.356963,-0.9824577,0.01485108,0.4359811,2.22736,1.215274,0.2900673,-0.3874502,0.188993,5.133861,356.7077,303.0908,
1377.049,0.02645814,-0.01058516,-0.01753069,-0.07651625,-0.2472396,-0.02434148,0.1037271,0.07862918,-0.2555289,3.854392,357.1565,355.4377,1.124835,0.2638071,-0.2850476,1.261968,0.7116491,2.469459,0.006456375,0.1980065,0.1233378,326.6743,35.45909,270.883,-1.406765,-0.9095508,-0.0155223,0.4737345,2.228577,1.174362,0.2710575,-0.3970082,0.188388,6.407428,355.1758,302.4893,
1390.966,0.02411184,-0.007792764,-0.01952533,-0.05741558,-0.2404752,-0.02942606,0.1039953,0.07857662,-0.2558851,3.854801,357.3398,355.4574,1.118851,0.2018493,-0.2860901,1.099692,0.614993,2.399079,0.02036995,0.1994964,0.120147,327.1389,37.28304,268.7825,-1.451192,-0.8412481,-0.04863644,0.5281506,2.243688,1.38171,0.2515199,-0.4058437,0.1872727,7.698171,353.439,301.3525,
1404.777,0.02190162,-0.004576967,-0.02093383,-0.02558715,-0.2281403,-0.03331587,0.1042547,0.07856272,-0.256259,3.810073,357.5009,355.4812,1.108433,0.1393851,-0.2858083,0.9637246,0.532368,2.342347,0.03406704,0.2001641,0.1170454,327.5859,39.10706,266.7719,-1.498315,-0.7724503,-0.08754829,0.6595693,2.29338,1.590507,0.231465,-0.4137042,0.1856462,8.940354,351.3474,300.1102,
1418.532,0.01988984,-0.001160667,-0.02256402,0.004131922,-0.2115812,-0.02091968,0.1044805,0.07860842,-0.256608,3.753564,357.6396,355.4626,1.090605,0.07568409,-0.2803728,0.8113527,0.5152823,2.229396,0.04734986,0.1999967,0.1140975,328.1306,40.77396,265.0841,-1.544254,-0.6868719,-0.1363732,0.8867826,2.385099,1.55601,0.2112837,-0.4198721,0.1833724,10.1235,348.9809,299.3934,
1432.662,0.01744086,0.001384262,-0.02376087,0.03244356,-0.2017286,0.007501378,0.1046507,0.07865312,-0.256958,3.672228,357.7782,355.4014,1.066375,0.008143395,-0.2708664,0.6524205,0.5699717,2.094273,0.06021034,0.1989238,0.1112889,328.8369,42.30833,263.7114,-1.557818,-0.599692,-0.1808012,1.071933,2.340396,1.245721,0.1917548,-0.4249542,0.1805755,11.07322,346.9291,299.393,
1446.652,0.01548632,0.003279681,-0.02509876,0.04607917,-0.1907994,0.02234267,0.1047857,0.07871997,-0.2573256,3.611327,357.9064,355.3689,1.03343,-0.06092913,-0.2577145,0.5756335,0.6612422,1.954063,0.07235411,0.1970481,0.1086081,329.7005,43.66517,262.4799,-1.543628,-0.5064608,-0.2256868,1.248096,2.188491,0.8377681,0.1729478,-0.4289771,0.1771103,11.75311,345.1724,299.9249,
1460.302,0.01391734,0.004846855,-0.0257613,0.06110784,-0.1757171,0.01625136,0.1049061,0.07880931,-0.2576632,3.533746,358.0179,355.3784,0.9900798,-0.1271714,-0.2414912,0.6046379,0.7559251,1.816864,0.08384441,0.1943086,0.1059747,330.6983,44.8051,261.2784,-1.50994,-0.4197406,-0.2682368,1.354419,2.022405,0.6419227,0.1548898,-0.4322412,0.1732142,12.29843,343.4846,300.3352,
1474.574,0.01199323,0.007345685,-0.02565876,0.08226601,-0.1609516,0.01285511,0.1050107,0.07896978,-0.2579932,3.420657,358.1141,355.3709,0.9420222,-0.1883877,-0.227031,0.6754161,0.8528871,1.736409,0.09462237,0.1911125,0.1033804,331.8397,45.894,260.0623,-1.466637,-0.3436906,-0.3058908,1.403854,1.908849,0.7581091,0.1376906,-0.4349073,0.1690933,12.78564,341.5794,300.227,
1488.535,0.009813704,0.01074069,-0.02475355,0.1084864,-0.1448834,0.03152261,0.1050799,0.0792264,-0.2582951,3.282788,358.1874,355.3054,0.8898963,-0.2349628,-0.2209024,0.6935533,0.8958288,1.686505,0.1046091,0.1877444,0.1006428,332.9436,47.01197,258.9267,-1.412019,-0.2696082,-0.3349747,1.522929,1.842252,0.9364495,0.1218801,-0.4364769,0.1650657,13.1527,339.3814,300.0404,
1502.298,0.007466753,0.01392035,-0.02320025,0.1394088,-0.131449,0.05655429,0.1051235,0.07947982,-0.2585611,3.114302,358.2534,355.2295,0.8324514,-0.2667815,-0.2188382,0.6390901,0.9382553,1.610835,0.1137119,0.1844364,0.09793922,334.0327,48.07536,258.0527,-1.331282,-0.1873531,-0.3529052,1.672018,1.643896,0.916443,0.1076637,-0.4368692,0.1607719,13.19981,337.4401,300.2903,
1516.107,0.00575781,0.01624933,-0.0214481,0.1588385,-0.1127181,0.05737935,0.1051884,0.07967549,-0.2588711,2.959258,358.2952,355.2045,0.7811354,-0.2815958,-0.2221442,0.5825405,0.9130866,1.593026,0.1221436,0.1812196,0.09522296,335.0063,49.23032,257.1617,-1.22247,-0.1006006,-0.3605999,1.864889,1.319323,0.7060121,0.09544715,-0.436276,0.1564439,12.89486,335.9172,301.1502,
1530.134,0.003943592,0.01753606,-0.01950557,0.168661,-0.09179807,0.04457915,0.1052077,0.07986943,-0.2591476,2.816188,358.3259,355.2043,0.713424,-0.2836503,-0.2257359,0.5479597,0.8001218,1.583649,0.129202,0.1781607,0.09262143,335.7747,50.38931,256.1953,-1.092538,-0.02182952,-0.356129,1.98431,0.9530903,0.5349679,0.08526164,-0.4353559,0.152553,12.32929,334.6909,302.1625,
1544.131,0.002209428,0.01860297,-0.01720501,0.1720901,-0.06430784,0.02980145,0.1052034,0.08014977,-0.2593341,2.678928,358.3208,355.2098,0.647519,-0.2734037,-0.221894,0.5193973,0.6791153,1.508992,0.1355623,0.1754511,0.09026125,336.4135,51.37513,255.3245,-0.9535198,0.03508673,-0.3395328,1.952636,0.6938648,0.5156777,0.07698461,-0.4343594,0.1491842,11.77198,333.5431,302.8874,
1557.801,0.0002241586,0.01960637,-0.01448071,0.1785021,-0.03605418,0.02165415,0.1051474,0.08042628,-0.2594604,2.523018,358.2963,355.2093,0.5551263,-0.2471311,-0.2096965,0.4470881,0.5218686,1.34044,0.1403456,0.1732891,0.088154,336.7949,52.11267,254.6555,-0.8109013,0.07621685,-0.3092867,1.878443,0.5352561,0.5817409,0.07077287,-0.4330638,0.1467446,11.2336,332.3405,303.42,
1571.995,-0.002005526,0.02004801,-0.01160005,0.1825133,-0.01356898,0.01900159,0.1050763,0.08067746,-0.2595563,2.37483,358.2616,355.2041,0.480996,-0.221518,-0.1974195,0.3308092,0.4498714,1.146883,0.1444266,0.1713591,0.08610413,337.1398,52.71639,254.2813,-0.656392,0.1073417,-0.2644072,1.759733,0.3469014,0.5317659,0.06669351,-0.4314973,0.1449033,10.68534,331.4864,304.053,
1585.763,-0.004099541,0.01911514,-0.008656719,0.1833233,0.004540643,0.02088686,0.1049573,0.08079883,-0.2596102,2.232801,358.222,355.1917,0.3748987,-0.1939184,-0.1719308,0.2431558,0.532271,0.8020365,0.1466434,0.1701234,0.08448651,337.6718,52.79387,254.4911,-0.493665,0.129097,-0.2102272,1.67448,0.1441498,0.3332958,0.06475576,-0.4298288,0.1438142,10.18273,331.011,304.9994,
1599.552,-0.006029013,0.0170444,-0.006628099,0.1593438,0.02430769,0.0240917,0.1048772,0.08099822,-0.2597499,2.163089,358.1654,355.1736,0.2917566,-0.1654637,-0.1616848,0.09792729,0.5253352,0.6410334,0.1480138,0.1688894,0.08264714,337.9876,53.13057,254.6184,-0.3038176,0.1426326,-0.1410564,1.592763,-0.09885689,0.01203829,0.06551401,-0.4280807,0.1437683,9.729667,330.9887,306.2568,
1613.652,-0.008565452,0.01370275,-0.004835932,0.1201538,0.03868439,0.02972508,0.1046948,0.08110646,-0.2597699,2.134948,358.1136,355.1439,0.179502,-0.1266575,-0.1456041,-0.0679747,0.5767412,0.4822061,0.1473085,0.1686191,0.08137633,338.3026,53.42175,255.0022,-0.1363559,0.1464918,-0.07610615,1.488641,-0.3025075,-0.2446903,0.06778565,-0.4265448,0.1443547,9.307092,331.1407,307.5206,
1627.629,-0.01113472,0.009277998,-0.00332928,0.07787756,0.05764126,0.02794433,0.1044748,0.08112624,-0.2597771,2.146114,358.0369,355.1314,0.07393768,-0.08342957,-0.121394,-0.2106378,0.595673,0.2697697,0.1455692,0.1690579,0.08055124,338.5193,53.49638,255.5798,0.0334878,0.1405457,-0.008749476,1.259749,-0.4933025,-0.4551278,0.07221641,-0.4253418,0.1457488,8.950915,331.6181,308.6149,
1641.37,-0.01409106,0.004429291,-0.002414771,0.04035401,0.07647192,0.0199698,0.1041884,0.08106089,-0.2597923,2.167503,357.9511,355.1349,-0.02195021,-0.03617927,-0.09392244,-0.353313,0.5392045,0.03284465,0.1427515,0.1699832,0.08009796,338.4944,53.37472,256.3101,0.1783049,0.1258733,0.04880302,0.9598328,-0.6320082,-0.5828564,0.07794902,-0.4245727,0.1476576,8.672998,332.292,309.4481,
